:START_ID,:END_ID,relation,:TYPE
10008,20188,hasCLass,hasClass
10008,20189,hasCLass,hasClass
10008,20190,hasCLass,hasClass
10008,20191,hasCLass,hasClass
10008,20192,hasCLass,hasClass
10008,20193,hasCLass,hasClass
10008,20194,hasCLass,hasClass
10008,20195,hasCLass,hasClass
10008,20196,hasCLass,hasClass
10008,20197,hasCLass,hasClass
10008,20198,hasCLass,hasClass
10008,20199,hasCLass,hasClass
10008,20200,hasCLass,hasClass
10008,20201,hasCLass,hasClass
10009,20202,hasCLass,hasClass
10009,20203,hasCLass,hasClass
10009,20204,hasCLass,hasClass
10010,20205,hasCLass,hasClass
10010,20206,hasCLass,hasClass
10010,20207,hasCLass,hasClass
10011,20208,hasCLass,hasClass
10011,20209,hasCLass,hasClass
10011,20210,hasCLass,hasClass
10011,20211,hasCLass,hasClass
10011,20212,hasCLass,hasClass
10011,20213,hasCLass,hasClass
10011,20214,hasCLass,hasClass
10011,20215,hasCLass,hasClass
10011,20216,hasCLass,hasClass
10011,20217,hasCLass,hasClass
10011,20218,hasCLass,hasClass
10011,20219,hasCLass,hasClass
10011,20220,hasCLass,hasClass
10011,20221,hasCLass,hasClass
10011,20222,hasCLass,hasClass
10011,20223,hasCLass,hasClass
10011,20224,hasCLass,hasClass
10011,20225,hasCLass,hasClass
10011,20226,hasCLass,hasClass
10011,20227,hasCLass,hasClass
10011,20228,hasCLass,hasClass
10011,20229,hasCLass,hasClass
10011,20230,hasCLass,hasClass
10011,20231,hasCLass,hasClass
10011,20232,hasCLass,hasClass
10011,20233,hasCLass,hasClass
10011,20234,hasCLass,hasClass
10011,20235,hasCLass,hasClass
10011,20236,hasCLass,hasClass
10011,20237,hasCLass,hasClass
10011,20238,hasCLass,hasClass
10011,20239,hasCLass,hasClass
10011,20240,hasCLass,hasClass
10011,20241,hasCLass,hasClass
10011,20242,hasCLass,hasClass
10011,20243,hasCLass,hasClass
10011,20244,hasCLass,hasClass
10011,20245,hasCLass,hasClass
10011,20246,hasCLass,hasClass
10011,20247,hasCLass,hasClass
10011,20248,hasCLass,hasClass
10011,20249,hasCLass,hasClass
10012,20250,hasCLass,hasClass
10012,20251,hasCLass,hasClass
10012,20252,hasCLass,hasClass
10012,20253,hasCLass,hasClass
10013,20254,hasCLass,hasClass
10013,20255,hasCLass,hasClass
10013,20256,hasCLass,hasClass
10013,20257,hasCLass,hasClass
10014,20258,hasCLass,hasClass
10014,20259,hasCLass,hasClass
10014,20260,hasCLass,hasClass
10014,20261,hasCLass,hasClass
10014,20262,hasCLass,hasClass
10014,20263,hasCLass,hasClass
10014,20264,hasCLass,hasClass
10014,20265,hasCLass,hasClass
10014,20266,hasCLass,hasClass
10014,20267,hasCLass,hasClass
10014,20268,hasCLass,hasClass
10014,20269,hasCLass,hasClass
10014,20270,hasCLass,hasClass
10014,20271,hasCLass,hasClass
10014,20272,hasCLass,hasClass
10014,20273,hasCLass,hasClass
10014,20274,hasCLass,hasClass
10014,20275,hasCLass,hasClass
10014,20276,hasCLass,hasClass
10014,20277,hasCLass,hasClass
10014,20278,hasCLass,hasClass
10014,20279,hasCLass,hasClass
10014,20280,hasCLass,hasClass
10014,20281,hasCLass,hasClass
10014,20282,hasCLass,hasClass
10014,20283,hasCLass,hasClass
10015,20284,hasCLass,hasClass
10015,20285,hasCLass,hasClass
10015,20286,hasCLass,hasClass
10015,20287,hasCLass,hasClass
10015,20288,hasCLass,hasClass
10015,20289,hasCLass,hasClass
10015,20290,hasCLass,hasClass
10015,20291,hasCLass,hasClass
10015,20292,hasCLass,hasClass
10016,20293,hasCLass,hasClass
10016,20294,hasCLass,hasClass
10016,20295,hasCLass,hasClass
10016,20296,hasCLass,hasClass
10016,20297,hasCLass,hasClass
10016,20298,hasCLass,hasClass
10016,20299,hasCLass,hasClass
10016,20300,hasCLass,hasClass
10016,20301,hasCLass,hasClass
10016,20302,hasCLass,hasClass
10016,20303,hasCLass,hasClass
10016,20304,hasCLass,hasClass
10016,20305,hasCLass,hasClass
10016,20306,hasCLass,hasClass
10016,20307,hasCLass,hasClass
10016,20308,hasCLass,hasClass
10016,20309,hasCLass,hasClass
10016,20310,hasCLass,hasClass
10016,20311,hasCLass,hasClass
10016,20312,hasCLass,hasClass
10016,20313,hasCLass,hasClass
10016,20314,hasCLass,hasClass
10016,20315,hasCLass,hasClass
10016,20316,hasCLass,hasClass
10016,20317,hasCLass,hasClass
10016,20318,hasCLass,hasClass
10016,20319,hasCLass,hasClass
10016,20320,hasCLass,hasClass
10016,20321,hasCLass,hasClass
10016,20322,hasCLass,hasClass
10016,20323,hasCLass,hasClass
10016,20324,hasCLass,hasClass
10016,20325,hasCLass,hasClass
10016,20326,hasCLass,hasClass
10016,20327,hasCLass,hasClass
10016,20328,hasCLass,hasClass
10016,20329,hasCLass,hasClass
10016,20330,hasCLass,hasClass
10016,20331,hasCLass,hasClass
10016,20332,hasCLass,hasClass
10016,20333,hasCLass,hasClass
10016,20334,hasCLass,hasClass
10016,20335,hasCLass,hasClass
10016,20336,hasCLass,hasClass
10016,20337,hasCLass,hasClass
10016,20338,hasCLass,hasClass
10016,20339,hasCLass,hasClass
10016,20340,hasCLass,hasClass
10016,20341,hasCLass,hasClass
10016,20342,hasCLass,hasClass
10016,20343,hasCLass,hasClass
10017,20344,hasCLass,hasClass
10017,20345,hasCLass,hasClass
10017,20346,hasCLass,hasClass
10017,20347,hasCLass,hasClass
10017,20348,hasCLass,hasClass
10017,20349,hasCLass,hasClass
10017,20350,hasCLass,hasClass
10017,20351,hasCLass,hasClass
10017,20352,hasCLass,hasClass
10017,20353,hasCLass,hasClass
10017,20354,hasCLass,hasClass
10017,20355,hasCLass,hasClass
10017,20356,hasCLass,hasClass
10017,20357,hasCLass,hasClass
10017,20358,hasCLass,hasClass
10017,20359,hasCLass,hasClass
10017,20360,hasCLass,hasClass
10017,20361,hasCLass,hasClass
10017,20362,hasCLass,hasClass
10017,20363,hasCLass,hasClass
10017,20364,hasCLass,hasClass
10017,20365,hasCLass,hasClass
10017,20366,hasCLass,hasClass
10017,20367,hasCLass,hasClass
10017,20368,hasCLass,hasClass
10017,20369,hasCLass,hasClass
10017,20370,hasCLass,hasClass
10017,20371,hasCLass,hasClass
10017,20372,hasCLass,hasClass
